id_petrosur;fecha;local;combustible;empresa;volumen
20065;21/12/23;ACCESO SUR;ACTIVA NAFTA 89;PETROPAR;445.0670243
20066;22/12/23;ACCESO SUR;ACTIVA NAFTA 89;PETROPAR;445.0670243
20067;23/12/23;ACCESO SUR;ACTIVA NAFTA 89;PETROPAR;445.0670243
20068;24/12/23;ACCESO SUR;ACTIVA NAFTA 89;PETROPAR;445.0670243
20069;25/12/23;ACCESO SUR;ACTIVA NAFTA 89;PETROPAR;445.0670243
20070;26/12/23;ACCESO SUR;ACTIVA NAFTA 89;PETROPAR;445.0670243
20071;27/12/23;ACCESO SUR;ACTIVA NAFTA 89;PETROPAR;445.0670243
20072;28/12/23;ACCESO SUR;ACTIVA NAFTA 89;PETROPAR;445.0670243
20073;29/12/23;ACCESO SUR;ACTIVA NAFTA 89;PETROPAR;445.0670243
20074;30/12/23;ACCESO SUR;ACTIVA NAFTA 89;PETROPAR;445.0670243
20075;31/12/23;ACCESO SUR;ACTIVA NAFTA 89;PETROPAR;445.0670243
20076;01/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20077;02/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20078;03/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20079;04/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20080;05/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20081;06/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20082;07/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20083;08/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20084;09/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20085;10/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20086;11/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20087;12/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20088;13/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20089;14/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20090;15/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20091;16/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20092;17/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20093;18/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20094;19/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20095;20/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20096;21/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20097;22/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20098;23/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20099;24/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20100;25/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20101;26/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20102;27/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20103;28/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20104;29/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20105;30/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20106;31/01/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;607.892374
20107;01/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20108;02/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20109;03/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20110;04/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20111;05/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20112;06/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20113;07/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20114;08/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20115;09/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20116;10/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20117;11/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20118;12/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20119;13/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20120;14/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20121;15/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20122;16/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20123;17/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20124;18/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20125;19/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20126;20/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20127;21/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20128;22/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20129;23/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20130;24/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20131;25/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20132;26/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20133;27/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20134;28/02/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;642.5729839
20135;01/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20136;02/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20137;03/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20138;04/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20139;05/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20140;06/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20141;07/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20142;08/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20143;09/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20144;10/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20145;11/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20146;12/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20147;13/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20148;14/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20149;15/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20150;16/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20151;17/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20152;18/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20153;19/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20154;20/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20155;21/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20156;22/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20157;23/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20158;24/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20159;25/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20160;26/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20161;27/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20162;28/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20163;29/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20164;30/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20165;31/03/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;635.3962464
20166;01/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20167;02/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20168;03/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20169;04/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20170;05/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20171;06/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20172;07/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20173;08/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20174;09/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20175;10/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20176;11/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20177;12/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20178;13/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20179;14/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20180;15/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20181;16/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20182;17/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20183;18/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20184;19/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20185;20/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20186;21/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20187;22/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20188;23/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20189;24/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20190;25/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20191;26/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20192;27/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20193;28/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20194;29/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20195;30/04/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;684.9967895
20196;01/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20197;02/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20198;03/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20199;04/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20200;05/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20201;06/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20202;07/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20203;08/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20204;09/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20205;10/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20206;11/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20207;12/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20208;13/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20209;14/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20210;15/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20211;16/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20212;17/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20213;18/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20214;19/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20215;20/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20216;21/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20217;22/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20218;23/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20219;24/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20220;25/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20221;26/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20222;27/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20223;28/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20224;29/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20225;30/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20226;31/05/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;576.5944341
20227;01/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20228;02/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20229;03/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20230;04/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20231;05/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20232;06/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20233;07/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20234;08/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20235;09/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20236;10/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20237;11/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20238;12/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20239;13/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20240;14/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20241;15/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20242;16/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20243;17/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20244;18/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20245;19/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20246;20/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20247;21/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20248;22/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20249;23/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20250;24/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20251;25/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20252;26/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20253;27/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20254;28/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20255;29/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20256;30/06/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;628.1554531
20257;01/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20258;02/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20259;03/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20260;04/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20261;05/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20262;06/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20263;07/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20264;08/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20265;09/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20266;10/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20267;11/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20268;12/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20269;13/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20270;14/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20271;15/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20272;16/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20273;17/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20274;18/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20275;19/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20276;20/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20277;21/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20278;22/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20279;23/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20280;24/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20281;25/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20282;26/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20283;27/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20284;28/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20285;29/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20286;30/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20287;31/07/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;670.6723512
20288;01/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20289;02/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20290;03/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20291;04/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20292;05/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20293;06/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20294;07/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20295;08/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20296;09/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20297;10/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20298;11/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20299;12/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20300;13/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20301;14/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20302;15/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20303;16/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20304;17/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20305;18/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20306;19/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20307;20/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20308;21/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20309;22/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20310;23/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20311;24/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20312;25/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20313;26/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20314;27/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20315;28/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20316;29/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20317;30/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20318;31/08/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;705.970896
20319;01/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20320;02/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20321;03/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20322;04/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20323;05/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20324;06/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20325;07/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20326;08/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20327;09/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20328;10/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20329;11/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20330;12/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20331;13/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20332;14/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20333;15/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20334;16/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20335;17/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20336;18/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20337;19/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20338;20/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20339;21/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20340;22/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20341;23/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20342;24/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20343;25/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20344;26/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20345;27/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20346;28/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20347;29/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20348;30/09/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;685.7330637
20349;01/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20350;02/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20351;03/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20352;04/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20353;05/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20354;06/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20355;07/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20356;08/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20357;09/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20358;10/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20359;11/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20360;12/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20361;13/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20362;14/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20363;15/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20364;16/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20365;17/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20366;18/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20367;19/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20368;20/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20369;21/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20370;22/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20371;23/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20372;24/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20373;25/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20374;26/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
20375;27/10/23;ACCESO SUR;ACTIVA DIESEL S50;PETROPAR;677.7320602
